"Date","Site","Depth","Temp_interp","DO_mgL_interp","Chla_interp","Turb_NTU_interp","SpCond_uScm_interp","TN_ugL","TP_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","TN_TP","NH4NO3_SRP","TN_inf","TP_inf","NH4_inf","NO3NO2_inf","SRP_inf","DOC_inf","TN_TP_inf","NH4NO3_SRP_inf","Total_chlorophyll","Green_algae","Cyanobacteria","Diatoms","Cryptophyta","Kd","mean_flow","TN_load","TP_load","NH4_load","NO3NO2_load","SRP_load","DOC_load","mean_wrt","Temp_inf_mean","Temp_inf_max","Temp_inf_min","flow_max","flow_min","flow_median","AirTemp_max","AirTemp_mean","AirTemp_median","Rain_sum","RelHum_max","RelHum_mean","RelHum_median","ShortWave_max","ShortWave_mean","WindSpeed_max","WindSpeed_mean","WindSpeed_median","week_julian","week_series","week_cum"
"2014-09-15",50,8,12.3777,5.64915,1.2577,35.2197,52.3063434573034,207,14.5,46,0,4,NA,14.2758620689655,11.5,NA,NA,33,62,5,2,NA,19,3.5,4.17,2.72,1.57,1.75,NA,0.0415554157020126,NA,NA,1.37132871816642,2.57643577352478,0.207777078510063,0.0831108314040252,86.3744305686271,19.4267708333333,20.19,18.63,0.0435410982365784,0.0394643720079464,0.0417775886246348,27.66002808,21.3641754158333,21.09002075,0,88.59111776,70.2381009741667,76.00857098,767.2789917,226.113334022083,3.289756873,2.08292415033333,2.044636947,36,20,47
"2014-09-22",50,8,12.7064,6.57881,1.5275,25.837,52.9706600265575,192,12.2,16,0,3,NA,15.7377049180328,5.33333333333333,NA,NA,12,NA,9,1.9,NA,NA,5.16,5.47,2.98,4.07,3.03,NA,0.0284912771498036,NA,NA,0.341895325797643,NA,0.256421494348232,0.0541334265846268,126.082552756442,18.0533333333333,19.38,17.25,0.0306640703229447,0.0265493080186143,0.0285819985718644,23.45998535,17.4275032045833,16.78000793,0,74.74317117,56.2236840491667,59.481683545,777.8309937,240.335876625833,7.252806214,5.31405692291667,5.4110067645,37,21,48
"2014-09-29",50,8,12.9778,7.38188,3.3247,15.6989,53.4345255676326,178,15.5,8,2,6,NA,11.4838709677419,1.66666666666667,NA,NA,8,84,13,1.7,NA,7.07692307692308,NA,NA,NA,NA,NA,NA,0.0237231089974947,NA,NA,0.189784871979958,1.99274115578956,0.308400416967431,0.040329285295741,151.310819652682,18.13625,18.69,17.75,0.0245672288112439,0.0221628338211657,0.0235955790054464,24.80999146,19.9108406070833,19.26499329,0.013968,92.77398512,72.5850187741667,70.05174937,486.3340149,130.337834239125,3.375203592,2.3568186305,2.3930776525,38,22,49
"2014-10-04",50,8,13.1779,7.91127,1.7853,10.1766,53.9186847951756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.693727370340838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7499939,13.918340301875,14.670007325,0,92.23537641,58.3237380508333,53.17675094,715.526001,196.920751892083,8.376407369,7.18587726966667,7.674417698,39,23,50
"2014-10-10",50,8,13.3576,8.46113,1.6147,9.78215,54.6107568946339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4500061,19.9112564079167,20.13001404,0.195144001,87.16395447,67.58926997,66.784057475,465.4289856,131.160998980833,4.879846406,2.60855804533333,2.493398611,40,24,51
"2014-10-15",50,8,13.5373,9.01099,1.4441,9.3877,55.3028289940921,186,25.1,17,2,4,NA,7.41035856573705,4.75,NA,NA,7,4,5,3.3,NA,2.2,NA,NA,NA,NA,NA,NA,0.0540536618122633,NA,NA,0.378375632685843,0.216214647249053,0.270268309061316,0.178377083980469,67.5727830237589,16.5773958333333,17.69,16,0.0741390742050086,0.041195173649817,0.0520849055434737,22.22002563,18.9054211933333,18.404992675,0.60174239,100,86.588239365,86.82495616,562.3150024,137.9584585825,7.348503171,4.17696629616667,4.1515416565,41,25,52
"2014-10-23",50,8,14.2323,8.79459,12.1282,4.4865,38.3466257825882,264,21.6,5,3,6,NA,12.2222222222222,1.33333333333333,NA,NA,3,0,7,1.7,NA,0.428571428571429,NA,NA,NA,NA,NA,NA,0.0269925834834281,NA,NA,0.0809777504502844,0,0.188948084383997,0.0458873919218278,135.128696324669,12.18375,13.13,11.56,0.0355234757597263,0.0193887113723248,0.0270527854571274,19.08001099,11.9562571204583,11.249993895,0,90.10282618,67.1420892904167,68.964087285,640.2999878,180.820038792917,7.856417668,6.20255481783333,6.1038166395,42,26,53
"2014-10-30",50,8,12.25305,9.408355,13.0645,3.5969,37.8417563133667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.40004883,9.70876083395833,9.125024414,0.0019872,81.43909221,61.7884129095833,60.779322925,621.25,170.475711342083,3.837186542,2.942215635875,3.2520754165,43,27,54
"2015-05-05",50,8,7.5436,4.7772,2.7692,10.3393,34.8478199466185,178,13,60,7,6,2.2,13.6923076923077,11.1666666666667,164,22.6,14,28,8,2,7.25663716814159,5.25,NA,NA,NA,NA,NA,NA,0.0793713170318312,13.0168959932203,1.79379176491939,1.11119843844564,2.22239687689127,0.63497053625465,0.158742634063662,45.2457600704766,17.6367708333333,19.25,16.31,0.0842508679117992,0.0713300175093225,0.0791411245074759,26.77001343,21.1920944220833,21.184991455,0,72.67356758,60.4509768954167,60.606015995,906.7919922,309.247709573667,3.977851071,2.73585190204167,2.7163473525,17,1,55
"2015-05-11",50,8,8.1925,6.50784,5.7447,7.4896,34.4575760510209,326,31,NA,NA,NA,2,10.5161290322581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.18570220330469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.39998779,23.1325075775,23.434991455,0.0065664,94.13039981,77.96219978625,78.66227569,902.5349731,312.857876298292,3.824682983,2.31865352729167,2.538191259,18,2,56
"2015-05-14",50,8,7.9426,0.16422,2.2813,9.1891,30.6693588699889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12745840695467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.73000488,14.7795895885833,15.155007935,0,83.40925451,70.02795205625,69.84373981,853.7249756,292.761502427917,3.572464089,2.84461401866667,2.928274501,19,3,57
"2015-05-25",50,8,8.9469,7.38608,6.8754,6.9231,35.3668958228867,224,29,8,4,5,2,7.72413793103448,2.4,171,20.4,6,43,6,1.4,8.38235294117647,8.16666666666667,18.14,8.08,3.4,4.46,2.2,-0.839805523224963,0.0387801435365657,6.63140454475273,0.79111492814594,0.232680861219394,1.66754617207232,0.232680861219394,0.0542922009511919,92.6055792128297,19.1726041666667,20.31,18,0.041195173649817,0.0360779664545534,0.0388929629640163,27.61998901,21.2983362841667,21.225,0,84.75550001,71.1811661108333,75.79416728,925.5419922,328.627624753333,5.717569211,4.18890903166667,3.973710846,20,4,58
"2015-05-28",50,8,9.1278,7.40866,6.5382,6.9231,35.4194309869663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23406810598999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.58999023,23.9191731770833,24.12999878,0.021215999,80.94940981,71.1502867279167,75.245295785,914.7319946,295.8560408725,3.166322701,1.83987517325,1.804196078,21,5,59
"2015-06-08",50,8,9.1505,4.40012,1.5037,5.773,39.9422981951657,214,26.1,74,4,5,2,8.1992337164751,15.6,176,15.2,14,76,8,1.6,11.5789473684211,11.25,3.81,2.27,0.74,0.41,0.39,-0.931404092466215,0.0604514128532949,10.6394486621799,0.918861475370082,0.846319779946128,4.59430737685041,0.483611302826359,0.0967222605652718,65.7423816975185,21.1401219512195,22.38,19.75,0.184879548057233,0.0447302015787999,0.0471402106178069,29.82000122,24.3975120541667,23.980004885,0.36015361,96.69969496,81.0888792920833,87.20988145,908.2579956,307.14816761375,7.706601014,5.45747280125,4.7398981765,22,6,60
"2015-06-15",50,8,9.9481,5.444,4.9671,8.7771,39.9132594463301,187,16.6,5,2,6,2.1,11.2650602409639,1.16666666666667,165,22,11,70,9,NA,7.5,9,10,0,1.37,7.52,1.12,-0.950839444790613,0.0452420438423139,7.46493723398179,0.995324964530905,0.497662482265452,3.16694306896197,0.407178394580825,NA,79.4458748710944,24.2290625,25.19,23.31,0.0495920121405451,0.041195173649816,0.0453287461141535,31.79000244,26.60417455,26.609994505,0,83.46401448,72.0488419966667,73.81361998,889.4370117,277.77037174875,5.02493787,4.162538405625,4.078283478,23,7,61
"2015-06-19",50,8,8.7989,0.1047,10.0573,11.8671,39.9661960812356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.876689950720422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.73000488,25.8441673270833,25.94500122,0.0354912,85.32015545,71.8782432475,72.087811815,649.71698,240.466417309583,4.272856371,2.97831161154167,3.584153639,24,8,62
"2015-06-29",50,8,11.5523,7.46939,8.0696,17.4633,43.7577687153502,220,19.2,10,4,6,2.3,11.4583333333333,2.33333333333333,180,16,5,74,11,NA,11.25,7.18181818181818,19.54,0,0.58,14.87,4.1,-0.718449537276369,0.0281448459309265,5.06607226756677,0.450317534894824,0.140724229654632,2.08271859888856,0.309593305240191,NA,127.663467400945,20.8651041666667,21.88,19.56,0.0296169352202114,0.0231146773464087,0.0285819985718644,25.80999146,20.202086385,20.729989625,0,81.5696772,68.3743436816667,72.963346045,908.1790161,303.681625525417,4.743416262,3.15237225054167,3.4925850765,25,9,63
"2015-07-02",50,8,8.4072,0.10744,3.2215,5.876,73.4341777196825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.82,0,0.79,4.67,0.37,-0.893042821601846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.67998657,22.6391782120833,22.219995115,0.0116064,85.70385548,76.76609219125,78.594349355,515.0380859,181.237084069583,3.605010307,2.53584039104167,3.0881100805,26,10,64
"2015-07-13",50,8,12.8127,9.97588,0.2738,24.5702,47.5919627859749,205,8.3,187,4,3,2,24.6987951807229,63.6666666666667,223,25.7,7,31,12,3.2,8.67704280155642,3.16666666666667,0.94,0.33,0.56,0.04,0,NA,0.0733470650836086,16.3563955136447,1.88501957264874,0.51342945558526,2.27375901759186,0.880164781003303,0.234710608267547,50.2311795967034,22.8191666666667,24.63,21.19,0.112964201786517,0.0459299368382844,0.0730817241384313,30.50002441,25.6279248554167,25.05500183,0.796809597,92.49369581,79.63446424125,80.67996939,688.8610229,235.817502335,3.396998715,2.35914433066667,2.375604843,27,11,65
"2015-07-20",50,8,13.1575,10.6171,0.8133,24.2955,48.9733457868923,375,16.6,288,7,5,2,22.5903614457831,59,192,19.1,5,68,8,1.7,10.0523560209424,9.125,3.04,1.31,0.76,0.44,0.53,-1.13389157565778,0.0384393815491728,7.38036125744118,0.734192187589201,0.192196907745864,2.61387794534375,0.307515052393383,0.0653469486335938,93.5568660071409,25.028125,25.75,24.38,0.0417775886246358,0.034423119894442,0.0388929629640163,33.05001221,27.5233423870833,27.48002014,0,86.34211762,69.6285476804167,71.49679114,874.4390259,304.909207974583,4.369633985,3.524001052375,3.5089615375,28,12,66
"2015-07-27",50,8,13.5064,9.32666,1.6504,24.6217,49.8999029100638,417,17.7,292,9,4,2.6,23.5593220338983,75.25,305,20.7,5,105,10,NA,14.7342995169082,11,5.29,2.35,1.01,0.44,1.5,NA,0.0206104876115763,6.28619872153076,0.426637093559629,0.103052438057881,2.16410119921551,0.206104876115763,NA,174.291159925875,23.6628125,24.38,22.81,0.0221628338211657,0.019388711372324,0.0202996512356182,31.76000366,26.8175013233333,26.775003055,0.0117216,86.33659868,73.2690817783333,75.12690309,779.4639893,233.7368740175,3.322679584,2.55192607645833,2.4137751405,29,13,67
"2015-07-30",50,8,9.1168,0.06392,2.3923,4.2452,82.5393255607618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.88335082090446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.30999146,27.0283370979167,26.58001099,0.0207552,87.12205311,73.8315800716667,74.49965699,762.5939941,266.867040555,5.485143777,3.297034813375,3.200962779,30,14,68
"2015-08-08",50,8,13.6354,7.37855,1.2724,24.8379,54.159638102796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85,0.86,0.72,0.27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.64998779,22.8070910133333,22.24501953,0.0200448,100,81.5903016191667,82.54257773,888.5739746,265.925830723333,4.009638407,2.80499005525,2.7140206265,31,15,69
"2015-08-15",50,8,13.7736,8.07004666666667,1.06273333333333,23.8986666666667,55.998339005917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.32000122,25.1866711933333,24.939996335,0.019689601,77.28535365,66.7172591208333,70.220792235,870.1220093,295.790915806375,3.115541626,1.84848878966667,1.9611813435,32,16,70
"2015-08-22",50,8,13.9118,8.76154333333333,0.853066666666667,22.9594333333333,57.837039909038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.28005371,23.03291727625,23.18500671,0,76.17672472,63.0193496816667,64.16246319,838.8640137,269.799626506667,3.236309587,2.13500692516667,2.1721006955,33,17,71
"2015-08-31",50,8,14.05,9.45304,0.6434,22.0202,59.675740812159,1046.7,14.3,886,20,5,2.4,73.1958041958042,181.2,NA,NA,1,102,10,NA,NA,10.3,1.81,1.1,0.58,0.13,0,-0.595076501578043,0.00963021298010886,NA,NA,0.00963021298010886,0.982281723971104,0.0963021298010886,NA,374.27783354933,20.2428125,21.38,19.25,0.0110930403721045,0.00823105450091129,0.00962654343645429,28.39000854,24.5354248058333,24.16500244,0.0013248,75.82186756,64.5248809820833,67.252484365,574.539978,174.256792425333,2.109241494,1.349934587875,1.2636060725,34,18,72
"2015-09-04",50,8,10.3029,0.06677,5.5031,10.2473,66.4809666160465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.857889397754698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.39000854,25.6087572733333,25.03998718,0.441484809,86.87302138,69.3061670833333,75.70611686,748.8129883,210.618123434417,3.649712379,3.19924143508333,3.3286814355,35,19,73
"2015-09-14",50,8,14.37,10.07995,0.623,17.5707,62.4416280724296,1047.3,7.6,938,21,7,2.3,137.802631578947,137,181.2,13.4,4,100,15,1.5,13.5223880597015,6.93333333333333,NA,NA,NA,NA,NA,-0.560677915024825,0.00730477828984668,1.32362582612022,0.0978840290839455,0.0292191131593867,0.730477828984668,0.1095716743477,0.01095716743477,498.202532641992,15.3682291666667,17.13,13.69,0.00891969849972844,0.00597167368493185,0.00723330828613375,24.27999268,16.465420024,17.155007935,0,77.38398795,52.83914042,47.13625589,818.3740234,258.4996687475,3.98874659,2.841754836625,3.0241330705,36,20,74
"2015-09-18",50,8,9.8356,0.09628,3.414,6.8923,97.5592726256699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.15513857001914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.95998535,22.33000462875,21.65999756,0,74.33607298,54.8036621625,57.535572425,789.434021,246.28483645,2.932064165,1.37314780670833,1.240099356,37,21,75
"2015-09-28",50,8,14.6952,9.67609,0.7668,14.6394,64.8405599394167,1120,11.9,1190,30,6,NA,94.1176470588235,203.333333333333,148.5,10.4,2,10,4,NA,14.2788461538462,3,2.43,1.43,0.71,0.17,0.12,-0.716756427033475,0.0666404865134865,9.89611224725274,0.69306105974026,0.133280973026973,0.666404865134865,0.266561946053946,NA,53.8575837983059,18.6292708333333,18.94,18.25,0.0699391100599034,0.0631232161942424,0.0665020510423933,24.54000244,20.5079208379167,19.855004885,0.1269888,100,92.86164434875,96.579958065,519.190979,124.582457113625,5.401564683,4.490544153625,4.7326072215,38,22,76
"2015-10-02",50,8,10.9193,0.14738,1.6173,4.5535,75.1144364440373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.42998657,11.1129254665417,11.340005495,0.649747194,98.96048525,97.50973314125,97.580778435,252.529007,59.4131250425,8.930022518,7.94730681283333,8.000911114,39,23,77
"2015-10-12",50,8,15.2703,6.676485,2.22235,5.3108,36.4740730830082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.49001465,16.1941747029167,15.54500732,0,88.06754513,76.0265186529167,79.366654165,686.0349731,200.820750231667,3.951265553,2.83610372495833,2.8368927825,40,24,78
"2015-10-19",50,8,14.3011,7.3007,1.8514,4.2929,35.6267944660813,208,15.8,9,2,6,NA,13.1645569620253,1.83333333333333,152,9.8,NA,NA,NA,NA,15.5102040816327,NA,5.9,3.01,2.33,0,0.55,-0.991926672224881,0.0777279827708578,11.8146533811704,0.761734231154406,NA,NA,NA,NA,46.2036292149245,13.2733333333333,14.19,12.5,0.0827800843904094,0.0741390742050073,0.077342472236194,13.00002441,5.90250676429167,5.6900268555,0,69.44774464,60.9360848579167,63.792172575,671.1380005,192.169166563333,3.655571017,2.52973738304167,2.580136179,41,25,79
"2015-10-23",50,8,14.0779,7.715,2.4298,4.0824,35.7017808296258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05595677343814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.33999023,18.0475021358333,16.82000122,0,89.42730788,69.6479083758333,72.71363252,629.1030273,176.994416869167,3.955452013,3.30326225945833,3.6888489515,42,26,80
"2015-10-30",50,8,10.79225,8.878205,3.50735,4.8335,34.8696078319851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.73000488,9.68208719854167,8.915002441,0,80.48063351,66.8079466091667,67.367505285,618.0219727,169.684498632917,5.571086008,3.85297843729167,4.2209240305,43,27,81
"2016-05-12",50,8,9.8569,12.61702,3.3364,2.0059,32.6774341834401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.24,3.54,0.1,2.08,0.52,-1.47501252568168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.92998657,20.9916765858333,21.010003665,0.316492808,98.85270203,87.79687669875,89.6533614,876.9329834,268.179542545417,3.791318994,2.533047713,2.66488242,18,2,83
"2016-05-19",50,8,10.1873,13.11676,3.7571,2.3555,32.9554620063833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.72,4.36,0.52,2.51,0.33,-1.2649007083525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.12005005,14.6637524916667,14.1,4.8e-05,100,90.5369303254167,89.94100793,486.8080139,153.216042521667,3.158243071,2.49158630295833,2.4810425245,19,3,84
"2016-05-23",50,8,10.3436,13.50773,3.795,2.2902,33.1597762395045,156,22.4,3,4,4,1.2,6.96428571428571,1.75,180,20.8,NA,NA,NA,NA,8.65384615384615,NA,8.58,4.45,0.66,2.78,0.69,-1.03625791112179,0.0879970971217541,15.8394774819157,1.83033962013249,NA,NA,NA,NA,40.8399551002246,16.0580208333333,17.06,15.31,0.096322978102235,0.0820479367811033,0.0879653820324385,20.51000366,14.92917277125,14.71001587,0.0121056,96.01511076,78.28069413,79.25081937,702.0189819,234.43883221375,5.055887698,3.572666251875,3.667552139,20,4,85
"2016-05-30",50,8,10.6097,14.49849,3.0872,2.6297,33.2752208395429,202,21.5,10,5,5,1.6,9.3953488372093,3,222,32.4,8,48,8,1.6,6.85185185185185,7,6.37,3.63,1.07,0.85,0.82,-1.12051768819156,0.0777985144013953,16.1820909954902,2.24837706620032,NA,NA,NA,NA,46.2210529766575,20.866875,22.19,19.63,0.094784671619937,0.0713300175093212,0.0769840670677599,26.7000061,22.6758387245833,22.639993285,0.0243648,95.87730104,85.3132454054167,87.08391729,870.1550293,254.161919279167,3.520056799,1.91857547691667,1.854014846,21,5,86
"2016-06-09",50,8,11.3204,15.18656,2.2139,1.9413,34.4956213699693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.76000366,17.30042165125,18.010003665,0,72.12476114,63.5931312504167,65.25921702,934.7680054,333.901667114583,4.548956061,3.80212244695833,3.911187425,22,6,87
"2016-06-13",50,8,11.5267,14.3876,2.0025,1.8059,35.0091698088965,152,15.9,8,8,6,1.3,9.55974842767296,2.66666666666667,176,19.4,NA,NA,NA,NA,9.07216494845361,NA,6.97,2.49,2.75,0,1.74,-1.25691578017248,0.0376381013561509,6.62430583868255,0.730179166309326,NA,NA,NA,NA,95.5722680902703,20.6175824175824,21.81,19.25,0.0423627227370104,0.0322573390763716,0.0377585128825374,26.02001343,20.6383377075,20.185006715,0,72.71828771,61.18467360125,62.532500715,944.5349731,337.2503329875,4.361765751,3.26788942666667,3.164053095,23,7,88
"2016-06-20",50,8,11.8384,13.72391,2.0931,1.2698,36.3330719790444,198,16,18,7,7,1.3,12.375,3.57142857142857,254,31.5,NA,NA,NA,NA,8.06349206349206,NA,7.4,1.93,2.66,0.46,2.36,-1.10531932754858,0.0471249191788537,11.9697294714288,1.48443495413389,NA,NA,NA,NA,76.3082919993299,22.0353513513514,23.56,20.5,0.0527144706847638,0.041195173649817,0.0471402106178069,29.35,22.8737541183333,23.299996945,0,79.94205139,65.67852608375,62.50928334,916.4949951,327.631748047917,3.969206516,3.09557186420833,3.0468330025,24,8,89
"2016-06-27",50,8,12.0733,12.37641,1.916,1.867,38.4157148420244,213.2,19.9,32,13,4,1.6,10.713567839196,11.25,191,27,5,44,13,1.5,7.07407407407407,3.76923076923077,5.98,1.27,1.67,0.67,2.36,NA,0.0588118722118933,11.2330675924716,1.58792054972112,0.294059361059467,2.5877223773233,0.764554338754613,0.0882178083178399,61.0904083888338,22.7982080924855,23.88,21.81,0.063794276984912,0.0533465521606578,0.0591469119580127,29.21999512,24.3500063570833,25.00002441,0.1796736,90.25632768,81.3440541545833,86.08684832,797.6719971,257.241456826667,3.508275971,2.74354941375,2.766828495,25,9,90
"2016-07-05",50,8,12.6193,11.99994,1.3801,1.651,40.8145559649806,218,18.5,36,19,6,1.6,11.7837837837838,9.16666666666667,179,20.3,NA,NA,NA,NA,8.81773399014778,NA,3.3,1.1,0.66,0.53,1.02,-1.41928031614346,0.0690546042453372,12.3607741599154,1.40180846618034,NA,NA,NA,NA,52.111666159009,22.5953005464481,23.63,21.5,0.0813179604810465,0.0598036266899789,0.0692470875891085,31.17003784,26.9062629708333,26.389993285,0.071155201,96.6373442,79.4374793525,80.729480475,876.2210083,292.940748530417,6.294029125,4.27662114041667,3.798978048,26,10,91
"2016-07-14",50,8,13.0993,10.422,1.924,3.4689,43.4333368323348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.74,1.56,0.77,0.84,1.56,-0.843339311775029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.67998657,26.7866709383333,26.610025025,0.017913601,85.56727386,75.4435785670833,79.423984425,853.973999,299.051458040833,4.479698802,3.60652584258333,3.5255845205,27,11,92
"2016-07-21",50,8,13.4522,9.09665,3.8876,5.3925,44.633720374226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.64,1.52,1.7,1.64,4.77,-0.847677785513885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.92998657,25.2804186508333,25.09501038,0,78.97599383,69.9887801241667,70.679072315,910.5020142,323.508124197917,3.336495211,1.809068486125,1.775245233,28,12,93
"2016-07-28",50,8,13.8702,9.3529,6.2152,5.3739,45.8334528162463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.48,1.42,2.68,1.29,9.09,-0.81401256497592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.05001221,27.50417226125,27.585015865,0.616953592,86.95413793,75.90800381875,78.935496185,860.4260254,278.48316788125,4.395383847,2.879330336375,2.8540246725,29,13,94
"2016-08-01",50,8,14.2961,11.34211,2.8279,4.8504,47.651967114149,206.5,22.5,16,2,8,1.6,9.17777777777778,2.25,218,25.4,18,73,10,1.4,8.58267716535433,9.1,7.33,2.57,1.49,0.42,2.85,-0.881871502940751,0.0391017090079595,8.52417256373516,0.99318340880217,0.70383076214327,2.85442475758104,0.391017090079595,0.0547423926111432,92.1140377479432,25.2309289617486,26.31,24.5,0.0465337621546413,0.0333343660077476,0.0394643720079474,31.11000977,26.3937596641667,26.299996945,0.0376128,87.37257597,73.65013482625,73.46029384,919.6710205,315.970999479167,3.040411307,2.18722698958333,2.0865342385,30,14,95
"2016-08-11",50,8,15.0119,14.50654,1.3675,8.3564,50.680930446624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49,1.09,0.59,0.48,1.32,-0.761519807559207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.85,27.0737561541667,26.665002445,0,90.71328961,79.2185132633333,82.670465335,869.289978,300.168332454583,3.897178381,3.21379992983333,3.161860613,31,15,96
"2016-08-18",50,8,15.3962,15.72234,0.547,10.0925,52.1159146907919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38,0.46,0.31,0.37,0.23,-0.975088618812535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.51000366,25.6262540175,24.88500366,0.006096,87.86121772,73.7874869508333,73.713167225,862.4400024,262.484581308292,3.35931541,2.75743779354167,2.7941786805,32,16,97
