"Date","Site","Depth","Temp_C","DO_mgL","Chla_ugL","Turb_NTU","SpCond_uScm","TP_ugL","TN_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","TP_inf","TN_inf","NH4_inf","NO3NO2_inf","SRP_inf","DOC_inf","Total_chlorophyll","Green_algae","Cyanobacteria","Diatoms","Cryptophyta","Kd","TN_TP","NH4NO3NO2_SRP","TN_TP_inf","NH4NO3_SRP_inf"
2014-09-29,50,9,12.9717,7.38117,3.3604,16.3871,53.42209684,14.2,189,10,3,7,2.1,NA,NA,8,84,13,1.7,4.65625,3.7125,2.51125,1.6425,2.2575,NA,13.3098591549296,1.85714285714286,NA,7.07692307692308
2014-09-29,50,9.3,12.9766,7.37412,3.2295,16.236,53.39357645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.65625,3.7125,2.51125,1.6425,2.2575,NA,NA,NA,NA,NA
2014-10-04,50,0.1,20.2158,8.97054,3.4556,1.801,35.17684883,32.6,200.3333333,3.666666667,0.666666667,5.333333333,2.5,NA,NA,7.666666667,57.33333333,10.33333333,2.233333333,1.2125,1.0725,1.3325,0.5025,0.2925,-0.69372737,6.14519427300613,0.812500000175781,NA,6.29032258238398
2014-10-04,50,0.8,20.2124,8.98219,4.7331,3.0263,35.2034838,14.675,214.3333333,6,1,5,NA,NA,NA,7.666666667,57.33333333,10.33333333,2.233333333,7.325,1.42,0.8875,0.405,0.2925,-0.69372737,14.6053378739353,1.4,NA,6.29032258238398
2014-10-04,50,1.6,20.0716,8.9574,7.0976,2.3549,35.17119324,11.9,210.6666667,8.333333333,7.666666667,4,NA,NA,NA,7.666666667,57.33333333,10.33333333,2.233333333,10.5075,1.48,0.8975,0.4425,0.2925,-0.69372737,17.7030812352941,4,NA,6.29032258238398
2014-10-04,50,2.8,19.435,7.73925,11.9854,2.2374,35.36583573,16.8,217,22,0.333333333,4.666666667,NA,NA,NA,7.666666667,57.33333333,10.33333333,2.233333333,12.335,0.47,0.7975,0.225,0,-0.69372737,12.9166666666667,4.78571428530102,NA,6.29032258238398
2014-10-04,50,3.8,18.8483,4.06408,22.0704,3.3116,36.04380035,17.6,216.3333333,4.666666667,1.666666667,6.333333333,NA,NA,NA,7.666666667,57.33333333,10.33333333,2.233333333,13.09,5.5275,0,3.985,0.0225,-0.69372737,12.2916666647727,1.00000000015789,NA,6.29032258238398
2014-10-04,50,5,16.1968,0.20749,9.4026,4.3355,73.68508346,18.2,244.6666667,5.666666667,1.333333333,4.333333333,2.433333333,NA,NA,7.666666667,57.33333333,10.33333333,2.233333333,18.9325,5.8625,0,6.605,0,-0.69372737,13.4432234450549,1.61538461550888,NA,6.29032258238398
2014-10-04,50,5.2,15.4328,0.22624,7.0262,5.3761,67.42101181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9575,5.84,0,6.65,0,-0.69372737,NA,NA,NA,NA
2014-10-04,50,5.5,13.8363,6.366,5.7051,12.023,53.93470442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.995,5.94,0,6.59,0,-0.69372737,NA,NA,NA,NA
2014-10-04,50,5.8,13.279,7.4897,2.428,11.5362,53.83743989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5675,5.94,0,6.635,0,-0.69372737,NA,NA,NA,NA
2014-10-04,50,6,13.2392,7.57205,2.2416,9.8577,53.93961856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5625,5.9225,0,6.6475,0,-0.69372737,NA,NA,NA,NA
2014-10-04,50,6.2,13.2094,7.69809,2.3368,9.7906,53.9119525,13.9,217.6666667,7,1,2,NA,NA,NA,7.666666667,57.33333333,10.33333333,2.233333333,11.685,5.915,0,6.5875,0,-0.69372737,15.6594724244604,4,NA,6.29032258238398
2014-10-04,50,8,13.1779,7.91127,1.7853,10.1766,53.9186848,12.2,180.6666667,11,2,5.333333333,NA,NA,NA,7.666666667,57.33333333,10.33333333,2.233333333,4.7975,4.7175,2.235,3.365,2.2725,-0.69372737,14.8087431721311,2.43750000015234,NA,6.29032258238398
2014-10-04,50,9,13.1647,7.96537,1.8806,10.4284,53.90909882,12.7,193.6666667,13.33333333,2.333333333,5.666666667,2.1,NA,NA,7.666666667,57.33333333,10.33333333,2.233333333,4.5125,3.515,2.1525,1.595,1.935,-0.69372737,15.2493438346457,2.76470588154325,NA,6.29032258238398
2014-10-04,50,9.3,13.1593,7.92519,1.6544,10.462,54.03308939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5125,3.515,2.1525,1.595,1.935,-0.69372737,NA,NA,NA,NA
2014-10-10,50,0.1,18.9416,8.71935,7.0123,2.229,35.12394758,16.3,207.6666667,4.333333333,0.333333333,4.666666667,2.6,NA,NA,7.333333333,30.66666667,7.666666667,2.766666667,1.29875,0.89375,1.39875,0.41875,0.24375,NA,12.7402863006135,0.999999999785714,NA,4.95652173930624
2014-10-10,50,0.8,18.9197,8.71607,9.06545,3.17735,35.15199385,15.1,219.6666667,6,1,6,NA,NA,NA,7.333333333,30.66666667,7.666666667,2.766666667,6.3775,1.43,0.76625,0.3375,0.24375,NA,14.5474613708609,1.16666666666667,NA,4.95652173930624
2014-10-10,50,1.6,18.8388,8.674565,10.43215,2.61505,35.15100959,17.2,215.3333333,6.666666667,4.333333333,5,NA,NA,NA,7.333333333,30.66666667,7.666666667,2.766666667,9.09125,1.545,0.77125,0.36875,0.24375,NA,12.5193798430233,2.2,NA,4.95652173930624
2014-10-10,50,2.8,18.44105,7.712105,14.1238,2.85005,35.29647557,16.1,212,13,0.666666667,4.333333333,NA,NA,NA,7.333333333,30.66666667,7.666666667,2.766666667,10.7525,0.705,0.67625,0.3375,0,NA,13.167701863354,3.15384615416568,NA,4.95652173930624
2014-10-10,50,3.8,17.7421,4.58141,18.2181,3.6557,36.27765582,16.7,212.6666667,4.333333333,1.333333333,5.666666667,NA,NA,NA,7.333333333,30.66666667,7.666666667,2.766666667,11.515,5.02625,0,3.5075,0.01875,NA,12.7345309401198,0.999999999823529,NA,4.95652173930624
2014-10-10,50,5,16.2189,1.035875,11.61245,4.47815,56.97579871,15.9,239.3333333,4.333333333,1.666666667,4.666666667,2.466666667,NA,NA,7.333333333,30.66666667,7.666666667,2.766666667,16.35375,5.24875,0,5.7175,0,NA,15.0524108993711,1.28571428562245,NA,4.95652173930624
2014-10-10,50,5.2,15.3677,1.248945,10.29925,5.25865,59.8171327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.54125,5.23,0,5.755,0,NA,NA,NA,NA,NA
2014-10-10,50,5.5,13.84885,7.18936,7.3456,10.95715,54.51856912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5975,5.38,0,5.665,0,NA,NA,NA,NA,NA
2014-10-10,50,5.8,13.47005,7.990445,2.82675,10.3109,54.49422822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.07625,5.36,0,5.7225,0,NA,NA,NA,NA,NA
2014-10-10,50,6,13.42425,8.168915,3.04895,9.3206,54.57665125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.06875,5.33375,0,5.74125,0,NA,NA,NA,NA,NA
2014-10-10,50,6.2,13.39055,8.2682,1.99955,9.4465,54.58113058,13.2,221.3333333,8,1,2,NA,NA,NA,7.333333333,30.66666667,7.666666667,2.766666667,10.3375,5.3275,0,5.69125,0,NA,16.7676767651515,4.5,NA,4.95652173930624
2014-10-10,50,8,13.3576,8.46113,1.6147,9.78215,54.61075689,16,183.3333333,14,2,4.666666667,NA,NA,NA,7.333333333,30.66666667,7.666666667,2.766666667,4.61625,4.34125,1.8625,3.0125,1.89375,NA,11.45833333125,3.42857142832653,NA,4.95652173930624
2014-10-10,50,9,13.3497,8.49103,1.6961,9.7822,54.60219786,16,198.3333333,16.66666667,1.666666667,4.333333333,2.1,NA,NA,7.333333333,30.66666667,7.666666667,2.766666667,4.36875,3.3175,1.79375,1.5475,1.6125,NA,12.39583333125,4.23076923194083,NA,4.95652173930624
2014-10-10,50,9.3,13.3463,8.471665,1.5691,9.9081,54.71386087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.36875,3.3175,1.79375,1.5475,1.6125,NA,NA,NA,NA,NA
2014-10-15,50,0.1,17.6674,8.46816,10.569,2.657,35.07104633,17.2,215,5,0,4,2.7,NA,NA,7,4,5,3.3,1.385,0.715,1.465,0.335,0.195,NA,12.5,1.25,NA,2.2
2014-10-15,50,0.8,17.627,8.44995,13.3978,3.3284,35.10050389,16.3,225,6,1,7,NA,NA,NA,7,4,5,3.3,5.43,1.44,0.645,0.27,0.195,NA,13.8036809815951,1,NA,2.2
2014-10-15,50,1.6,17.606,8.39173,13.7667,2.8752,35.13082595,16.8,220,5,1,6,NA,NA,NA,7,4,5,3.3,7.675,1.61,0.645,0.295,0.195,NA,13.0952380952381,1,NA,2.2
2014-10-15,50,2.8,17.4471,7.68496,16.2622,3.4627,35.22711541,15.6,207,4,1,4,NA,NA,NA,7,4,5,3.3,9.17,0.94,0.555,0.45,0,NA,13.2692307692308,1.25,NA,2.2
2014-10-15,50,3.8,16.6359,5.09874,14.3658,3.9998,36.51151129,12.5,209,4,1,5,NA,NA,NA,7,4,5,3.3,9.94,4.525,0,3.03,0.015,NA,16.72,1,NA,2.2
2014-10-15,50,5,16.241,1.86426,13.8223,4.6208,40.26651396,15.2,234,3,2,5,2.5,NA,NA,7,4,5,3.3,13.775,4.635,0,4.83,0,NA,15.3947368421053,1,NA,2.2
2014-10-15,50,5.2,15.3026,2.27165,13.5723,5.1412,52.21325358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.125,4.62,0,4.86,0,NA,NA,NA,NA,NA
2014-10-15,50,5.5,13.8614,8.01272,8.9861,9.8913,55.10243381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,4.82,0,4.74,0,NA,NA,NA,NA,NA
2014-10-15,50,5.8,13.6611,8.49119,3.2255,9.0856,55.15101656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.585,4.78,0,4.81,0,NA,NA,NA,NA,NA
2014-10-15,50,6,13.6093,8.76578,3.8563,8.7835,55.21368393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.575,4.745,0,4.835,0,NA,NA,NA,NA,NA
2014-10-15,50,6.2,13.5717,8.83831,1.6623,9.1024,55.25030866,18.7,225,9,1,2,NA,NA,NA,7,4,5,3.3,8.99,4.74,0,4.795,0,NA,12.0320855614973,5,NA,2.2
2014-10-15,50,8,13.5373,9.01099,1.4441,9.3877,55.30282899,13.5,186,17,2,4,NA,NA,NA,7,4,5,3.3,4.435,3.965,1.49,2.66,1.515,NA,13.7777777777778,4.75,NA,2.2
2014-10-15,50,9,13.5347,9.01669,1.5116,9.136,55.2952969,13.3,203,20,1,3,2.1,NA,NA,7,4,5,3.3,4.225,3.12,1.435,1.5,1.29,NA,15.2631578947368,7,NA,2.2
2014-10-15,50,9.3,13.5333,9.01814,1.4838,9.3542,55.39463235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.225,3.12,1.435,1.5,1.29,NA,NA,NA,NA,NA
2014-10-23,50,0.1,14.2302,8.78651,4.3165,3.6977,38.50484885,17.9,218,3,6,4,2.1,NA,NA,3,0,7,1.7,1.47125,0.53625,1.53125,0.25125,0.14625,NA,12.1787709497207,2.25,NA,0.428571428571429
2014-10-23,50,0.8,14.2221,8.81042,7.2523,3.9494,38.31142766,18.5,206,4,2,6,NA,NA,NA,3,0,7,1.7,4.4825,1.45,0.52375,0.2025,0.14625,NA,11.1351351351351,1,NA,0.428571428571429
2014-10-23,50,1.6,14.2247,8.7984,9.3907,4.1676,38.43408627,18.7,225,5,1,5,NA,NA,NA,3,0,7,1.7,6.25875,1.675,0.51875,0.22125,0.14625,NA,12.0320855614973,1.2,NA,0.428571428571429
2014-10-23,50,2.8,14.2212,8.79592,13.2232,3.7312,38.3080196,18.3,209,8,1,5,NA,NA,NA,3,0,7,1.7,7.5875,1.175,0.43375,0.5625,0,NA,11.4207650273224,1.8,NA,0.428571428571429
2014-10-23,50,3.8,14.2216,8.79068,11.8862,3.7144,38.41859223,17.4,221,4,0,4,NA,NA,NA,3,0,7,1.7,8.365,4.02375,0,2.5525,0.01125,NA,12.7011494252874,1,NA,0.428571428571429
2014-10-23,50,5,14.2197,8.7612,10.9618,3.7144,38.45387663,14.6,243,6,1,5,2.3,NA,NA,3,0,7,1.7,11.19625,4.02125,0,3.9425,0,NA,16.6438356164384,1.4,NA,0.428571428571429
2014-10-23,50,5.2,14.2183,8.7751,11.8148,3.9998,38.21671258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.70875,4.01,0,3.965,0,NA,NA,NA,NA,NA
2014-10-23,50,5.5,14.2205,8.79922,11.4974,4.7215,38.45919002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8025,4.26,0,3.815,0,NA,NA,NA,NA,NA
2014-10-23,50,5.8,14.2212,8.77364,11.0729,3.9159,38.50636623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.09375,4.2,0,3.8975,0,NA,NA,NA,NA,NA
2014-10-23,50,6,14.2238,8.77371,11.7354,3.8991,38.4669401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.08125,4.15625,0,3.92875,0,NA,NA,NA,NA,NA
2014-10-23,50,6.2,14.2253,8.77607,12.0727,4.2012,38.3447685,13.7,235,4,1,5,NA,NA,NA,3,0,7,1.7,7.6425,4.1525,0,3.89875,0,NA,17.1532846715328,1,NA,0.428571428571429
2014-10-23,50,8,14.2323,8.79459,12.1282,4.4865,38.34662578,12.5,264,5,3,6,NA,NA,NA,3,0,7,1.7,4.25375,3.58875,1.1175,2.3075,1.13625,NA,21.12,1.33333333333333,NA,0.428571428571429
2014-10-23,50,9,14.228,8.7769,12.0092,3.9998,38.26523806,16.2,208,4,1,6,2.2,NA,NA,3,0,7,1.7,4.08125,2.9225,1.07625,1.4525,0.9675,NA,12.8395061728395,0.833333333333333,NA,0.428571428571429
2014-10-23,50,9.3,14.228,8.74853,12.2591,4.8055,38.4171553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08125,2.9225,1.07625,1.4525,0.9675,NA,NA,NA,NA,NA
2014-10-30,50,0.1,12.35055,9.508475,5.05245,2.9927,37.95182393,17.8,207.5,3,4,4,2.25,NA,NA,5,0.5,7.5,2.5,1.5575,0.3575,1.5975,0.1675,0.0975,NA,11.6573033707865,1.75,NA,0.733333333333333
2014-10-30,50,0.8,12.28935,9.50194,8.14895,3.24445,37.88400533,17.76666667,215,4,1,4.5,NA,NA,NA,5,0.5,7.5,2.5,3.535,1.46,0.4025,0.135,0.0975,NA,12.1013133185551,1.11111111111111,NA,0.733333333333333
2014-10-30,50,1.6,12.28165,9.47738,11.5668,3.32835,37.90773332,18.6,218,5,1.5,5.5,NA,NA,NA,5,0.5,7.5,2.5,4.8425,1.74,0.3925,0.1475,0.0975,NA,11.7204301075269,1.18181818181818,NA,0.733333333333333
2014-10-30,50,2.8,12.26965,9.457335,13.6358,3.22765,37.86300082,18.9,207,6,1,4.5,NA,NA,NA,5,0.5,7.5,2.5,6.005,1.41,0.3125,0.675,0,NA,10.952380952381,1.55555555555556,NA,0.733333333333333
2014-10-30,50,3.8,12.26585,9.428175,13.59415,3.44585,37.92773393,14.7,214.5,4,1.5,4.5,NA,NA,NA,5,0.5,7.5,2.5,6.79,3.5225,0,2.075,0.0075,NA,14.5918367346939,1.22222222222222,NA,0.733333333333333
2014-10-30,50,5,12.25615,9.411535,13.2212,3.23605,37.93010004,14.7,223,5,1,4,2.3,NA,NA,5,0.5,7.5,2.5,8.6175,3.4075,0,3.055,0,NA,15.1700680272109,1.5,NA,0.733333333333333
2014-10-30,50,5.2,12.25265,9.40913,13.5882,3.38715,37.83833301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2925,3.4,0,3.07,0,NA,NA,NA,NA,NA
2014-10-30,50,5.5,12.2532,9.416075,13.59015,3.7228,37.95064776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.405,3.7,0,2.89,0,NA,NA,NA,NA,NA
2014-10-30,50,5.8,12.2533,9.408355,13.0308,3.16055,37.91549374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6025,3.62,0,2.985,0,NA,NA,NA,NA,NA
2014-10-30,50,6,12.2538,9.413575,13.4493,3.39555,37.87837795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5875,3.5675,0,3.0225,0,NA,NA,NA,NA,NA
2014-10-30,50,6.2,12.25545,9.4158,13.3224,3.32,37.83078811,13.2,218.5,4,1.5,5,NA,NA,NA,5,0.5,7.5,2.5,6.295,3.565,0,3.0025,0,NA,16.5530303030303,1.1,NA,0.733333333333333
2014-10-30,50,8,12.25305,9.408355,13.0645,3.5969,37.84175631,12.6,234.5,4.5,2,5.5,NA,NA,NA,5,0.5,7.5,2.5,4.0725,3.2125,0.745,1.955,0.7575,NA,18.6111111111111,1.18181818181818,NA,0.733333333333333
2014-10-30,50,9,12.2478,9.3656,13.39975,3.94105,37.80758506,8.7,206.5,4,1.5,5.5,2.8,NA,NA,5,0.5,7.5,2.5,3.9375,2.725,0.7175,1.405,0.645,NA,23.735632183908,1,NA,0.733333333333333
2014-10-30,50,9.3,12.24925,9.30304,13.10615,4.27675,37.90954057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9375,2.725,0.7175,1.405,0.645,NA,NA,NA,NA,NA
2015-05-05,50,0.1,18.0305,9.23404,0.7221,5.7558,30.91463544,12.7,139,18,4,8,1.9,22.6,164,14,28,8,2,3.41,2.39,0.605,0.135,0.275,NA,10.9448818897638,2.75,7.25663716814159,5.25
2015-05-05,50,0.8,18.0452,9.27409,0.7142,5.979,31.0831609,NA,135,NA,NA,NA,NA,22.6,164,14,28,8,2,3.035,1.34,0.105,1.145,0.44,NA,NA,NA,7.25663716814159,5.25
2015-05-05,50,1.6,17.6861,8.77638,1.0474,5.9962,31.09915813,12,131,15,4,6,2.3,22.6,164,14,28,8,2,4.42,2.45,0.15,1.53,0.295,NA,10.9166666666667,3.16666666666667,7.25663716814159,5.25
2015-05-05,50,2.8,11.8486,8.35417,2.8922,6.6485,32.61040149,NA,140,NA,NA,NA,NA,22.6,164,14,28,8,2,9.655,5.145,0,4.315,0.2,NA,NA,NA,7.25663716814159,5.25
2015-05-05,50,3.8,11.035,8.37063,4.987,6.597,32.77903933,16.3,141,14,3,9,2.2,22.6,164,14,28,8,2,14.405,5.86,0,8.545,0,NA,8.65030674846626,1.88888888888889,7.25663716814159,5.25
2015-05-05,50,5,9.5866,6.66308,5.9312,6.8201,33.16810705,20,137,13,4,6,3,22.6,164,14,28,8,2,16.095,7.375,0.045,8.005,0.67,NA,6.85,2.83333333333333,7.25663716814159,5.25
2015-05-05,50,5.2,9.0231,6.27405,5.5503,6.8201,33.3978723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.43,7.265,0.21,9.28,0.675,NA,NA,NA,NA,NA
2015-05-05,50,5.5,8.6663,5.80568,5.3242,7.1978,33.65005086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,8.725,0.805,8.01,1.46,NA,NA,NA,NA,NA
2015-05-05,50,5.8,8.0089,5.43544,5.1258,7.0776,33.30438411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.54,8.77,1.32,7.155,1.29,NA,NA,NA,NA,NA
2015-05-05,50,6,7.841,5.30147,4.3363,7.3351,33.4006775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.42,8.65,1.43,5.845,1.495,NA,NA,NA,NA,NA
2015-05-05,50,6.2,7.7833,5.27528,3.769,7.4038,33.60279127,16.7,168,15,3,9,2.1,22.6,164,14,28,8,2,16.2,7.99,1.39,5.23,1.59,NA,10.059880239521,2,7.25663716814159,5.25
2015-05-05,50,8,7.5436,4.7772,2.7692,10.3393,34.84781995,16.6,178,60,7,6,2.2,22.6,164,14,28,8,2,11.745,5.59,1.49,3.42,1.245,NA,10.7228915662651,11.1666666666667,7.25663716814159,5.25
2015-05-05,50,9,7.5286,4.78583,2.5629,11.4379,35.16427212,31.8,209,89,8,5,2.1,22.6,164,14,28,8,2,11.13,5.42,1.47,2.975,1.275,NA,6.57232704402516,19.4,7.25663716814159,5.25
2015-05-05,50,9.3,7.6082,4.83858,2.6978,10.9401,34.85858139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.06,5.455,1.445,2.83,1.325,NA,NA,NA,NA,NA
2015-05-07,50,0.1,19.6856,8.80926,1.8964,6.7171,30.93056415,12.2,167.5,15.5,3.5,7.5,1.9,22.05,166.5,13.75,37.25,7.75,1.9,3.33,2.3575,0.45375,0.16875,0.34375,NA,13.7295081967213,2.53333333333333,7.55102040816327,6.58064516129032
2015-05-07,50,0.8,19.0562,9.21408,2.4796,6.4253,31.00798104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.04875,1.57,0.07875,0.92625,0.4675,NA,NA,NA,NA,NA
2015-05-07,50,1.6,15.8248,10.38814,2.1424,6.6656,31.27324997,12.9,122,15,4,7,2.35,22.05,166.5,13.75,37.25,7.75,1.9,4.46,2.57,0.1125,1.415,0.36875,NA,9.45736434108527,2.71428571428571,7.55102040816327,6.58064516129032
2015-05-07,50,2.8,12.6382,10.14932,3.1858,6.6828,32.30080545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.85375,4.89625,0,3.81375,0.15,NA,NA,NA,NA,NA
2015-05-07,50,3.8,10.956,8.0222,7.0817,6.7,33.59419542,16.43333333,131.25,15,2.5,8.5,2.15,22.05,166.5,13.75,37.25,7.75,1.9,12.56125,5.6075,0,6.95375,0,NA,7.98681541744154,2.05882352941176,7.55102040816327,6.58064516129032
2015-05-07,50,5,8.7105,5.62539,8.633,6.9918,33.58339096,21.93333333,158,12.5,3,5,2.8,22.05,166.5,13.75,37.25,7.75,1.9,17.18125,7.74625,0.03375,8.65125,0.7475,NA,7.20364741750815,3.1,7.55102040816327,6.58064516129032
2015-05-07,50,5.2,8.3727,5.57788,8.4941,6.9403,33.75860507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.635,7.57875,0.1575,10.0575,0.84125,NA,NA,NA,NA,NA
2015-05-07,50,5.5,8.0314,5.76122,7.6372,6.5111,33.95946121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0625,8.95375,0.89375,8.4825,1.7325,NA,NA,NA,NA,NA
2015-05-07,50,5.8,7.9678,5.67482,5.959,8.6398,34.16292149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2975,8.86,1.505,7.41875,1.51,NA,NA,NA,NA,NA
2015-05-07,50,6,7.9544,5.68878,5.1536,8.8629,34.12160455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.065,8.725,1.655,5.94875,1.73625,NA,NA,NA,NA,NA
2015-05-07,50,6.2,7.9293,5.77497,4.8402,8.1076,34.1404342,18.03333333,158.5,15,3.5,7,2.2,22.05,166.5,13.75,37.25,7.75,1.9,17.0225,8.1025,1.665,5.465,1.79,NA,8.78927911437879,2.64285714285714,7.55102040816327,6.58064516129032
2015-05-07,50,8,7.8814,5.75378,4.6696,8.3651,34.21643584,18.06666667,252,48.5,6.25,6.25,2.1,22.05,166.5,13.75,37.25,7.75,1.9,13.67375,6.37,1.78,4.005,1.51625,NA,13.9483394808213,8.76,7.55102040816327,6.58064516129032
2015-05-07,50,9,7.866,5.74492,4.6101,9.1033,34.21599053,32.93333333,218.25,70,7.25,5.5,2.15,22.05,166.5,13.75,37.25,7.75,1.9,13.115,6.2725,1.7675,3.53375,1.55125,NA,6.62702429216873,14.0454545454545,7.55102040816327,6.58064516129032
2015-05-07,50,9.3,7.8666,5.72679,4.6696,8.4338,34.07576782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.05,6.32125,1.73625,3.37,1.61875,NA,NA,NA,NA,NA
2015-05-11,50,0.1,23.4025,8.58273,0.6864,3.9705,31.26777208,11.7,196,13,3,7,1.9,21.5,169,13.5,46.5,7.5,1.8,3.25,2.325,0.3025,0.2025,0.4125,-1.185702203,16.7521367521368,2.28571428571429,7.86046511627907,8
2015-05-11,50,0.8,22.1808,9.54776,0.8609,3.6959,31.50230584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0625,1.8,0.0525,0.7075,0.495,-1.185702203,NA,NA,NA,NA
2015-05-11,50,1.6,17.3809,10.50403,1.5037,4.2452,31.20282287,13.8,113,15,4,8,2.4,21.5,169,13.5,46.5,7.5,1.8,4.5,2.69,0.075,1.3,0.4425,-1.185702203,8.18840579710145,2.375,7.86046511627907,8
2015-05-11,50,2.8,13.4462,10.88806,1.5671,4.1765,32.71686833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0525,4.6475,0,3.3125,0.1,-1.185702203,NA,NA,NA,NA
2015-05-11,50,3.8,10.92,8.56185,4.2768,4.7602,33.57234992,16.56666667,121.5,16,2,8,2.1,21.5,169,13.5,46.5,7.5,1.8,10.7175,5.355,0,5.3625,0,-1.185702203,7.33400402266921,2.25,7.86046511627907,8
2015-05-11,50,5,8.6924,6.31674,10.212,5.2237,34.00226345,23.86666667,179,12,2,4,2.6,21.5,169,13.5,46.5,7.5,1.8,18.2675,8.1175,0.0225,9.2975,0.825,-1.185702203,7.49999999895251,3.5,7.86046511627907,8
2015-05-11,50,5.2,8.4163,6.47687,9.7875,5.3095,33.82340434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.84,7.8925,0.105,10.835,1.0075,-1.185702203,NA,NA,NA,NA
2015-05-11,50,5.5,8.3036,6.47701,7.4904,6.6313,33.60820977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.125,9.1825,0.9825,8.955,2.005,-1.185702203,NA,NA,NA,NA
2015-05-11,50,5.8,8.255,6.48205,6.6096,7.4896,33.68347201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.055,8.95,1.69,7.6825,1.73,-1.185702203,NA,NA,NA,NA
2015-05-11,50,6,8.2567,6.45983,5.6257,7.4038,34.19000214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.71,8.8,1.88,6.0525,1.9775,-1.185702203,NA,NA,NA,NA
2015-05-11,50,6.2,8.2401,6.46452,5.7487,7.4381,34.03495889,19.36666667,149,15,4,5,2.3,21.5,169,13.5,46.5,7.5,1.8,17.845,8.215,1.94,5.7,1.99,-1.185702203,7.69363166821108,3.8,7.86046511627907,8
2015-05-11,50,8,8.1925,6.50784,5.7447,7.4896,34.45757605,19.53333333,326,37,5.5,6.5,2,21.5,169,13.5,46.5,7.5,1.8,15.6025,7.15,2.07,4.59,1.7875,-1.185702203,16.6894197980699,6.53846153846154,7.86046511627907,8
2015-05-11,50,9,8.1728,6.49315,5.7209,7.421,33.89006592,34.06666667,227.5,51,6.5,6,2.2,21.5,169,13.5,46.5,7.5,1.8,15.1,7.125,2.065,4.0925,1.8275,-1.185702203,6.67808219112739,9.58333333333333,7.86046511627907,8
