"Date","Site","Depth","Temp_interp","DO_mgL_interp","Chla_interp","Turb_NTU_interp","SpCond_uScm_interp","TN_ugL","TP_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","TN_TP","NH4NO3_SRP","TN_inf","TP_inf","NH4_inf","NO3NO2_inf","SRP_inf","DOC_inf","TN_TP_inf","NH4NO3_SRP_inf","Total_chlorophyll","Green_algae","Cyanobacteria","Diatoms","Cryptophyta","Kd","mean_flow","TN_load","TP_load","NH4_load","NO3NO2_load","SRP_load","DOC_load","mean_wrt","Temp_inf_mean","Temp_inf_max","Temp_inf_min","flow_max","flow_min","flow_median"
2014-08-18,50,5.2,12.266,3.20235,3.7373,15.6989,46.7071209277828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.96,7.59,0.91,7.54,1.41,NA,0.091525806299636,NA,NA,0.732206450397088,2.74577418898908,0.640680644097452,0.192204193229236,39.256359271862,22.0561458333333,22.19,21.81,0.104929677200697,0.0835143968885665,0.0909752177161759
2014-08-18,50,5.5,11.9831,1.51428,3.7293,18.7705,49.8609812773001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.64,6.14,1.1,7.96,0.97,NA,0.091525806299636,NA,NA,0.732206450397088,2.74577418898908,0.640680644097452,0.192204193229236,39.256359271862,22.0561458333333,22.19,21.81,0.104929677200697,0.0835143968885665,0.0909752177161759
2014-08-18,50,5.8,11.8135,1.51526,2.4796,22.6143,60.8362349264912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.68,5.44,1.41,8.53,0.79,NA,0.091525806299636,NA,NA,0.732206450397088,2.74577418898908,0.640680644097452,0.192204193229236,39.256359271862,22.0561458333333,22.19,21.81,0.104929677200697,0.0835143968885665,0.0909752177161759
2014-08-18,50,6,11.6079,1.51583,2.9795,29.8318,50.9219463316373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.87,4.98,1.61,8.43,0.85,NA,0.091525806299636,NA,NA,0.732206450397088,2.74577418898908,0.640680644097452,0.192204193229236,39.256359271862,22.0561458333333,22.19,21.81,0.104929677200697,0.0835143968885665,0.0909752177161759
2014-08-18,50,6.2,11.4717,1.86474,3.6222,32.4838,48.7579979257816,214.9,16.6,41,5,4,NA,12.9457831325301,11.5,NA,NA,8,30,7,2.1,NA,5.42857142857143,9.87,4.98,1.61,8.43,0.85,NA,0.091525806299636,NA,NA,0.732206450397088,2.74577418898908,0.640680644097452,0.192204193229236,39.256359271862,22.0561458333333,22.19,21.81,0.104929677200697,0.0835143968885665,0.0909752177161759
2014-08-18,50,8,11.1806,0.1366,2.3527,27.2469,88.798438898386,321.4,23.8,100,7,4,NA,13.5042016806723,26.75,NA,NA,8,30,7,2.1,NA,5.42857142857143,9.18,2.18,1.84,2.7,4.95,NA,0.091525806299636,NA,NA,0.732206450397088,2.74577418898908,0.640680644097452,0.192204193229236,39.256359271862,22.0561458333333,22.19,21.81,0.104929677200697,0.0835143968885665,0.0909752177161759
2014-08-18,50,9,11.1879,0.11879,4.13,6.1986,155.006108554559,1084.2,15.1,830,6,15,2.9,71.8013245033113,55.7333333333333,NA,NA,8,30,7,2.1,NA,5.42857142857143,11.07,3.03,1.61,2.16,2.25,NA,0.091525806299636,NA,NA,0.732206450397088,2.74577418898908,0.640680644097452,0.192204193229236,39.256359271862,22.0561458333333,22.19,21.81,0.104929677200697,0.0835143968885665,0.0909752177161759
2014-08-18,50,9.3,11.065,0.10887,3.9317,5.3258,191.457644464097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.91,2.85,1.57,2.13,2.25,NA,0.091525806299636,NA,NA,0.732206450397088,2.74577418898908,0.640680644097452,0.192204193229236,39.256359271862,22.0561458333333,22.19,21.81,0.104929677200697,0.0835143968885665,0.0909752177161759
2014-08-19,50,0.1,22.7996,8.35037,2.7296,3.0766,32.3145273210179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-19,50,0.8,22.7044,8.3352,3.8603,3.2277,32.3586343890781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-19,50,1.6,22.0752,7.73976,5.3282,3.5634,33.2700112627804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-19,50,2.8,20.8106,4.83578,6.7802,4.5705,38.0032734537135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-19,50,3.8,17.409,0.4372,6.197,6.3497,46.4051506183715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-19,50,5,12.4859,1.94102,3.6302,18.0823,47.2176462191176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-19,50,5.2,12.1401,2.80186,2.0392,22.6814,46.9321879591834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-19,50,5.5,11.807,2.12896,2.0908,23.7053,47.4925432515474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-19,50,5.8,11.6383,1.4597,1.9678,25.1991,48.9575371513691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-19,50,6,11.4637,0.75974,2.1107,24.2088,50.5705356996788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-19,50,6.2,11.3079,0.48475,1.8964,37.2004,51.5567694649485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-19,50,8,11.2312,0.39878,1.8448,50.1248,51.8157816726673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-19,50,9,11.2225,0.41038,1.7139,50.0912,51.8172083250351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-19,50,9.3,11.2196,0.41463,1.7933,49.8562,51.7238215558545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-21,50,0.1,24.1502,8.54089,1.702,2.5395,32.3286623375602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-21,50,0.8,23.7569,9.11466,2.5312,2.4891,32.3564069654256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-21,50,1.6,22.7706,9.46222,3.6024,2.6906,32.3383946451168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-21,50,2.8,20.9347,3.8861,9.1487,3.7312,38.119795531161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-21,50,3.8,17.8173,0.5104,5.6733,4.8055,46.6372364089294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-21,50,5,13.0184,1.28684,9.4661,10.0256,47.1874123712977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-21,50,5.2,12.6888,1.80057,7.1492,11.6201,47.0308806331251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-21,50,5.5,11.9299,1.77934,2.9835,17.9481,48.0689290538773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-21,50,5.8,11.5142,1.73032,3.0351,19.9958,49.9839700163743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-21,50,6,11.4637,1.75374,2.8803,33.9105,49.9879001695406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-21,50,6.2,11.4434,1.74752,2.7177,34.3805,50.1858949856946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-21,50,8,11.4128,1.77524,2.436,37.6703,50.116626347118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-21,50,9,11.3992,1.75781,2.5907,37.1836,50.1207849421727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-21,50,9.3,11.3992,1.75781,2.5907,37.1836,50.1207849421727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-25,50,0.1,23.6362,8.46551,1.7893,0.8106,32.2211101658438,167.7,13,4,6,6,2.4,12.9,1.66666666666667,NA,NA,14,33,8,2.1,NA,5.875,1.98,2.73,1.42,1.79,2.6,NA,0.0918937808754357,NA,NA,1.2865129322561,3.03249476888938,0.735150247003486,0.192976939838415,39.0719438411705,21.603125,22.5,20.75,0.096322978102235,0.0864731693262228,0.0924927460553671
2014-08-25,50,0.8,23.123,8.48628,2.9835,1.0792,31.6616285465332,173.9,12.6,5,1,5,NA,13.8015873015873,1.2,NA,NA,14,33,8,2.1,NA,5.875,5.25,2.89,1.53,1.87,2.9,NA,0.0918937808754357,NA,NA,1.2865129322561,3.03249476888938,0.735150247003486,0.192976939838415,39.0719438411705,21.603125,22.5,20.75,0.096322978102235,0.0864731693262228,0.0924927460553671
2014-08-25,50,1.6,22.6683,8.85984,5.11,1.0456,32.8853704281414,159.6,6.3,10,20,8,NA,25.3333333333333,3.75,NA,NA,14,33,8,2.1,NA,5.875,6.61,4.21,1.55,1.79,3.53,NA,0.0918937808754357,NA,NA,1.2865129322561,3.03249476888938,0.735150247003486,0.192976939838415,39.0719438411705,21.603125,22.5,20.75,0.096322978102235,0.0864731693262228,0.0924927460553671
2014-08-25,50,2.8,21.0618,3.57065,11.1641,1.8849,38.0988640784096,264.6,27.7,5,3,8,NA,9.55234657039711,1,NA,NA,14,33,8,2.1,NA,5.875,19.41,0,0,5.98,0.15,NA,0.0918937808754357,NA,NA,1.2865129322561,3.03249476888938,0.735150247003486,0.192976939838415,39.0719438411705,21.603125,22.5,20.75,0.096322978102235,0.0864731693262228,0.0924927460553671
2014-08-25,50,3.8,18.2232,0.33069,7.7879,2.8584,46.3717243156361,225.7,21,4,2,4,NA,10.747619047619,1.5,NA,NA,14,33,8,2.1,NA,5.875,26.12,4.85,0.24,4.49,1.1,NA,0.0918937808754357,NA,NA,1.2865129322561,3.03249476888938,0.735150247003486,0.192976939838415,39.0719438411705,21.603125,22.5,20.75,0.096322978102235,0.0864731693262228,0.0924927460553671
2014-08-25,50,5,12.8215,1.42462,3.6659,6.3497,47.9427055828736,151.6,11.2,3,3,5,1.6,13.5357142857143,1.2,NA,NA,14,33,8,2.1,NA,5.875,22.22,12.67,1.72,12.53,1.82,NA,0.0918937808754357,NA,NA,1.2865129322561,3.03249476888938,0.735150247003486,0.192976939838415,39.0719438411705,21.603125,22.5,20.75,0.096322978102235,0.0864731693262228,0.0924927460553671
2014-08-25,50,5.2,12.0335,2.54776,3.7293,9.2367,49.6316857335152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.01,11.61,2.11,15.87,0.85,NA,0.0918937808754357,NA,NA,1.2865129322561,3.03249476888938,0.735150247003486,0.192976939838415,39.0719438411705,21.603125,22.5,20.75,0.096322978102235,0.0864731693262228,0.0924927460553671
2014-08-25,50,5.5,11.7752,2.74267,2.4558,24.1081,50.0109913440389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.65,12.04,1.65,14.04,1.95,NA,0.0918937808754357,NA,NA,1.2865129322561,3.03249476888938,0.735150247003486,0.192976939838415,39.0719438411705,21.603125,22.5,20.75,0.096322978102235,0.0864731693262228,0.0924927460553671
2014-08-25,50,5.8,11.6657,2.82593,2.0234,32.6684,49.9380818740407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.38,9.09,1.89,13.87,1.27,NA,0.0918937808754357,NA,NA,1.2865129322561,3.03249476888938,0.735150247003486,0.192976939838415,39.0719438411705,21.603125,22.5,20.75,0.096322978102235,0.0864731693262228,0.0924927460553671
2014-08-25,50,6,11.6481,2.84681,2.0194,33.3398,50.0159944168069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.98,7.36,1.32,10.35,1.77,NA,0.0918937808754357,NA,NA,1.2865129322561,3.03249476888938,0.735150247003486,0.192976939838415,39.0719438411705,21.603125,22.5,20.75,0.096322978102235,0.0864731693262228,0.0924927460553671
2014-08-25,50,6.2,11.6492,2.83954,2.067,33.4238,50.0272389364119,163.7,17.4,7,8,4,NA,9.4080459770115,3.75,NA,NA,14,33,8,2.1,NA,5.875,6.31,7.01,1.29,8.99,2.1,NA,0.0918937808754357,NA,NA,1.2865129322561,3.03249476888938,0.735150247003486,0.192976939838415,39.0719438411705,21.603125,22.5,20.75,0.096322978102235,0.0864731693262228,0.0924927460553671
2014-08-25,50,8,11.6063,2.91901,2.1702,34.6994,50.0307539706135,173.9,18.2,8,2,4,NA,9.55494505494505,2.5,NA,NA,14,33,8,2.1,NA,5.875,5.41,2.35,1.79,1.84,4.41,NA,0.0918937808754357,NA,NA,1.2865129322561,3.03249476888938,0.735150247003486,0.192976939838415,39.0719438411705,21.603125,22.5,20.75,0.096322978102235,0.0864731693262228,0.0924927460553671
2014-08-25,50,9,11.5961,2.90795,2.2297,34.6994,50.1272464298397,159.6,13.7,7,5,5,1.9,11.6496350364964,2.4,NA,NA,14,33,8,2.1,NA,5.875,5.69,2.06,1.19,1.03,1.3,NA,0.0918937808754357,NA,NA,1.2865129322561,3.03249476888938,0.735150247003486,0.192976939838415,39.0719438411705,21.603125,22.5,20.75,0.096322978102235,0.0864731693262228,0.0924927460553671
2014-08-25,50,9.3,11.598,2.88339,2.2932,35.5554,50.095677304079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.81,1.91,1.14,0.96,1.4,NA,0.0918937808754357,NA,NA,1.2865129322561,3.03249476888938,0.735150247003486,0.192976939838415,39.0719438411705,21.603125,22.5,20.75,0.096322978102235,0.0864731693262228,0.0924927460553671
2014-08-30,50,0.1,25.094,8.133495,2.07495,0.5169,32.5212172314501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-30,50,0.8,24.6314,8.106545,2.7018,0.6344,32.1918055482322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-30,50,1.6,23.5668,8.986765,3.82655,0.88615,32.6423744139404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-30,50,2.8,21.568,3.782615,7.9605,1.57435,37.8138318665906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-30,50,3.8,18.16505,0.384895,9.20625,2.60665,47.2212848915322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-30,50,5,13.1219,1.57123,4.74105,7.4659,53.0723085875133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-30,50,5.2,12.37185,2.947725,5.69315,11.95585,50.6575292780054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-30,50,5.5,12.00285,3.329915,3.88205,24.04935,50.2850566257551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-30,50,5.8,11.88125,3.445615,3.1164,32.3579,50.2631200682905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-30,50,6,11.8579,3.487135,3.09655,32.8027,50.3436480398248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-30,50,6.2,11.84675,3.499165,2.8605,33.00415,50.3717971788534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-30,50,8,11.7958,3.59528,3.1164,33.88535,50.3075118432342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-30,50,9,11.7836,3.608335,3.3366,33.89375,50.455404523107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-30,50,9.3,11.7839,3.591855,3.58255,34.71615,50.3282007891792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-03,50,0.1,26.5518,7.80148,2.3606,0.2232,32.8213242970563,162.7,13,4,3,6,2.1,12.5153846153846,1.16666666666667,NA,NA,13,74,12,1.8,NA,7.25,1.32,1.93,1.21,1.03,1.2,NA,0.0463273082143238,NA,NA,0.602255006786209,3.42822080785996,0.555927698571886,0.0833891547857828,77.7544144732738,23.5520833333333,24.25,22.94,0.0624545250393525,0.0423627227370094,0.0459299368382844
2014-09-03,50,0.8,26.1398,7.72681,2.4201,0.1896,32.7219825499311,162.7,18.7,7,3,7,NA,8.70053475935829,1.42857142857143,NA,NA,13,74,12,1.8,NA,7.25,3.85,1.98,1.12,0.91,1.4,NA,0.0463273082143238,NA,NA,0.602255006786209,3.42822080785996,0.555927698571886,0.0833891547857828,77.7544144732738,23.5520833333333,24.25,22.94,0.0624545250393525,0.0423627227370094,0.0459299368382844
2014-09-03,50,1.6,24.4653,9.11369,2.5431,0.7267,32.3993783997395,151.6,10.6,4,3,7,NA,14.3018867924528,1,NA,NA,13,74,12,1.8,NA,7.25,4.28,1.93,1.17,1.03,1.56,NA,0.0463273082143238,NA,NA,0.602255006786209,3.42822080785996,0.555927698571886,0.0833891547857828,77.7544144732738,23.5520833333333,24.25,22.94,0.0624545250393525,0.0423627227370094,0.0459299368382844
2014-09-03,50,2.8,22.0742,3.99458,4.7569,1.2638,37.5287996547717,164.7,19.8,6,3,7,NA,8.31818181818182,1.28571428571429,NA,NA,13,74,12,1.8,NA,7.25,6.65,3.04,0.08,0.81,0.72,NA,0.0463273082143238,NA,NA,0.602255006786209,3.42822080785996,0.555927698571886,0.0833891547857828,77.7544144732738,23.5520833333333,24.25,22.94,0.0624545250393525,0.0423627227370094,0.0459299368382844
2014-09-03,50,3.8,18.1069,0.4391,10.6246,2.3549,48.0708454674282,214.9,21.8,8,4,5,NA,9.85779816513761,2.4,NA,NA,13,74,12,1.8,NA,7.25,27.25,4.29,0.85,0.56,0,NA,0.0463273082143238,NA,NA,0.602255006786209,3.42822080785996,0.555927698571886,0.0833891547857828,77.7544144732738,23.5520833333333,24.25,22.94,0.0624545250393525,0.0423627227370094,0.0459299368382844
2014-09-03,50,5,13.4223,1.71784,5.8162,8.5821,58.201911592153,204.2,21.7,10,1,5,2,9.41013824884793,2.2,NA,NA,13,74,12,1.8,NA,7.25,31.56,3.96,0.57,1.31,1.93,NA,0.0463273082143238,NA,NA,0.602255006786209,3.42822080785996,0.555927698571886,0.0833891547857828,77.7544144732738,23.5520833333333,24.25,22.94,0.0624545250393525,0.0423627227370094,0.0459299368382844
2014-09-03,50,5.2,12.7102,3.34769,7.657,14.675,51.6833728224956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.38,4.86,1.53,2.93,0.8,NA,0.0463273082143238,NA,NA,0.602255006786209,3.42822080785996,0.555927698571886,0.0833891547857828,77.7544144732738,23.5520833333333,24.25,22.94,0.0624545250393525,0.0423627227370094,0.0459299368382844
2014-09-03,50,5.5,12.2305,3.91716,5.3083,23.9906,50.5591219074714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.08,4.18,1.93,5.34,0.22,NA,0.0463273082143238,NA,NA,0.602255006786209,3.42822080785996,0.555927698571886,0.0833891547857828,77.7544144732738,23.5520833333333,24.25,22.94,0.0624545250393525,0.0423627227370094,0.0459299368382844
2014-09-03,50,5.8,12.0968,4.0653,4.2094,32.0474,50.5881582625403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.51,7.19,2.07,8.45,0.72,NA,0.0463273082143238,NA,NA,0.602255006786209,3.42822080785996,0.555927698571886,0.0833891547857828,77.7544144732738,23.5520833333333,24.25,22.94,0.0624545250393525,0.0423627227370094,0.0459299368382844
2014-09-03,50,6,12.0677,4.12746,4.1737,32.2656,50.6713016628427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,10.75,1.92,12.82,1.76,NA,0.0463273082143238,NA,NA,0.602255006786209,3.42822080785996,0.555927698571886,0.0833891547857828,77.7544144732738,23.5520833333333,24.25,22.94,0.0624545250393525,0.0423627227370094,0.0459299368382844
2014-09-03,50,6.2,12.0443,4.15879,3.654,32.5845,50.7163554212949,181.1,16.9,7,2,2,NA,10.7159763313609,4.5,NA,NA,13,74,12,1.8,NA,7.25,13.79,11.61,2.06,18.24,1.17,NA,0.0463273082143238,NA,NA,0.602255006786209,3.42822080785996,0.555927698571886,0.0833891547857828,77.7544144732738,23.5520833333333,24.25,22.94,0.0624545250393525,0.0423627227370094,0.0459299368382844
2014-09-03,50,8,11.9853,4.27155,4.0626,33.0713,50.5842697158549,177,1.2,7,1,3,NA,147.5,2.66666666666667,NA,NA,13,74,12,1.8,NA,7.25,11.39,5.89,2.44,2.5,6.17,NA,0.0463273082143238,NA,NA,0.602255006786209,3.42822080785996,0.555927698571886,0.0833891547857828,77.7544144732738,23.5520833333333,24.25,22.94,0.0624545250393525,0.0423627227370094,0.0459299368382844
2014-09-03,50,9,11.9711,4.30872,4.4435,33.0881,50.7835626163744,162.7,20.9,6,1,5,1.9,7.78468899521531,1.4,NA,NA,13,74,12,1.8,NA,7.25,11.64,3.76,1.89,1.88,3.38,NA,0.0463273082143238,NA,NA,0.602255006786209,3.42822080785996,0.555927698571886,0.0833891547857828,77.7544144732738,23.5520833333333,24.25,22.94,0.0624545250393525,0.0423627227370094,0.0459299368382844
